@RELATION nflpredictor

@ATTRIBUTE homeTotalYdsLast3 real
@ATTRIBUTE homeTotalYdsSeason real
@ATTRIBUTE homePassYdsLast3 real
@ATTRIBUTE homePassYdsSeason real
@ATTRIBUTE homeRushYdsLast3 real
@ATTRIBUTE homeRushYdsSeason real
@ATTRIBUTE homeFirstDownsLast3 real
@ATTRIBUTE homeFirstDownsSeaon real
@ATTRIBUTE homeTurnoversLast3 real
@ATTRIBUTE homeTurnoversSeason real
@ATTRIBUTE homePuntsLast3 real
@ATTRIBUTE homePuntsSeason real
@ATTRIBUTE awayTotalYdsLast3 real
@ATTRIBUTE awayTotalYdsSeason real
@ATTRIBUTE awayPassYdsLast3 real
@ATTRIBUTE awayPassYdsSeason real
@ATTRIBUTE awayRushYdsLast3 real
@ATTRIBUTE awayRushYdsSeason real
@ATTRIBUTE awayFirstDownsLast3 real
@ATTRIBUTE awayFirstDownsSeason real
@ATTRIBUTE awayTurnoversLast3 real
@ATTRIBUTE awayTurnoversSeason real
@ATTRIBUTE awayPuntsLast3 real
@ATTRIBUTE awayPuntsSeason real
@ATTRIBUTE winner {H,A}

@Data
353.333333333, 353.333333333, 232.0, 232.0, 121.333333333, 121.333333333, 21.3333333333, 21.3333333333, 1.33333333333, 1.33333333333, 4.33333333333, 4.33333333333, 436.0, 436.0, 334.0, 334.0, 102.0, 102.0, 26.3333333333, 26.3333333333, 1.66666666667, 1.66666666667, 3.0, 3.0, H
345.0, 345.0, 255.0, 255.0, 90.0, 90.0, 22.6666666667, 22.6666666667, 0.333333333333, 0.333333333333, 4.0, 4.0, 363.666666667, 363.666666667, 267.333333333, 267.333333333, 96.3333333333, 96.3333333333, 20.3333333333, 20.3333333333, 2.66666666667, 2.66666666667, 4.66666666667, 4.66666666667, H
363.666666667, 363.666666667, 267.333333333, 267.333333333, 96.3333333333, 96.3333333333, 20.3333333333, 20.3333333333, 2.66666666667, 2.66666666667, 4.66666666667, 4.66666666667, 345.0, 345.0, 255.0, 255.0, 90.0, 90.0, 22.6666666667, 22.6666666667, 0.333333333333, 0.333333333333, 4.0, 4.0, A
287.666666667, 287.666666667, 191.666666667, 191.666666667, 96.0, 96.0, 16.3333333333, 16.3333333333, 1.66666666667, 1.66666666667, 4.66666666667, 4.66666666667, 269.0, 269.0, 127.666666667, 127.666666667, 141.333333333, 141.333333333, 17.3333333333, 17.3333333333, 0.666666666667, 0.666666666667, 4.66666666667, 4.66666666667, H
269.0, 269.0, 127.666666667, 127.666666667, 141.333333333, 141.333333333, 17.3333333333, 17.3333333333, 0.666666666667, 0.666666666667, 4.66666666667, 4.66666666667, 287.666666667, 287.666666667, 191.666666667, 191.666666667, 96.0, 96.0, 16.3333333333, 16.3333333333, 1.66666666667, 1.66666666667, 4.66666666667, 4.66666666667, A
330.333333333, 330.333333333, 231.666666667, 231.666666667, 98.6666666667, 98.6666666667, 19.3333333333, 19.3333333333, 1.33333333333, 1.33333333333, 4.66666666667, 4.66666666667, 335.333333333, 335.333333333, 194.333333333, 194.333333333, 141.0, 141.0, 21.6666666667, 21.6666666667, 1.33333333333, 1.33333333333, 3.66666666667, 3.66666666667, A
335.333333333, 335.333333333, 194.333333333, 194.333333333, 141.0, 141.0, 21.6666666667, 21.6666666667, 1.33333333333, 1.33333333333, 3.66666666667, 3.66666666667, 330.333333333, 330.333333333, 231.666666667, 231.666666667, 98.6666666667, 98.6666666667, 19.3333333333, 19.3333333333, 1.33333333333, 1.33333333333, 4.66666666667, 4.66666666667, H
263.333333333, 263.333333333, 181.0, 181.0, 82.3333333333, 82.3333333333, 16.6666666667, 16.6666666667, 1.33333333333, 1.33333333333, 5.66666666667, 5.66666666667, 368.0, 368.0, 193.666666667, 193.666666667, 174.333333333, 174.333333333, 20.3333333333, 20.3333333333, 2.0, 2.0, 4.66666666667, 4.66666666667, H
368.0, 368.0, 193.666666667, 193.666666667, 174.333333333, 174.333333333, 20.3333333333, 20.3333333333, 2.0, 2.0, 4.66666666667, 4.66666666667, 263.333333333, 263.333333333, 181.0, 181.0, 82.3333333333, 82.3333333333, 16.6666666667, 16.6666666667, 1.33333333333, 1.33333333333, 5.66666666667, 5.66666666667, A
348.333333333, 348.333333333, 258.0, 258.0, 90.3333333333, 90.3333333333, 22.6666666667, 22.6666666667, 2.0, 2.0, 5.0, 5.0, 346.0, 346.0, 283.666666667, 283.666666667, 62.3333333333, 62.3333333333, 19.6666666667, 19.6666666667, 1.0, 1.0, 5.0, 5.0, H
346.0, 346.0, 283.666666667, 283.666666667, 62.3333333333, 62.3333333333, 19.6666666667, 19.6666666667, 1.0, 1.0, 5.0, 5.0, 348.333333333, 348.333333333, 258.0, 258.0, 90.3333333333, 90.3333333333, 22.6666666667, 22.6666666667, 2.0, 2.0, 5.0, 5.0, A
270.666666667, 270.666666667, 149.666666667, 149.666666667, 121.0, 121.0, 15.3333333333, 15.3333333333, 0.666666666667, 0.666666666667, 6.33333333333, 6.33333333333, 391.666666667, 391.666666667, 291.0, 291.0, 100.666666667, 100.666666667, 21.0, 21.0, 1.66666666667, 1.66666666667, 3.66666666667, 3.66666666667, A
391.666666667, 391.666666667, 291.0, 291.0, 100.666666667, 100.666666667, 21.0, 21.0, 1.66666666667, 1.66666666667, 3.66666666667, 3.66666666667, 270.666666667, 270.666666667, 149.666666667, 149.666666667, 121.0, 121.0, 15.3333333333, 15.3333333333, 0.666666666667, 0.666666666667, 6.33333333333, 6.33333333333, H
304.333333333, 304.333333333, 226.0, 226.0, 78.3333333333, 78.3333333333, 20.6666666667, 20.6666666667, 1.0, 1.0, 5.66666666667, 5.66666666667, 377.333333333, 377.333333333, 284.666666667, 284.666666667, 92.6666666667, 92.6666666667, 21.6666666667, 21.6666666667, 2.0, 2.0, 4.66666666667, 4.66666666667, H
377.333333333, 377.333333333, 284.666666667, 284.666666667, 92.6666666667, 92.6666666667, 21.6666666667, 21.6666666667, 2.0, 2.0, 4.66666666667, 4.66666666667, 304.333333333, 304.333333333, 226.0, 226.0, 78.3333333333, 78.3333333333, 20.6666666667, 20.6666666667, 1.0, 1.0, 5.66666666667, 5.66666666667, A
243.666666667, 243.666666667, 149.0, 149.0, 94.6666666667, 94.6666666667, 14.6666666667, 14.6666666667, 1.33333333333, 1.33333333333, 6.33333333333, 6.33333333333, 406.0, 406.0, 225.333333333, 225.333333333, 180.666666667, 180.666666667, 23.6666666667, 23.6666666667, 0.666666666667, 0.666666666667, 5.66666666667, 5.66666666667, A
406.0, 406.0, 225.333333333, 225.333333333, 180.666666667, 180.666666667, 23.6666666667, 23.6666666667, 0.666666666667, 0.666666666667, 5.66666666667, 5.66666666667, 243.666666667, 243.666666667, 149.0, 149.0, 94.6666666667, 94.6666666667, 14.6666666667, 14.6666666667, 1.33333333333, 1.33333333333, 6.33333333333, 6.33333333333, H
416.666666667, 416.666666667, 281.666666667, 281.666666667, 135.0, 135.0, 22.3333333333, 22.3333333333, 4.0, 4.0, 5.33333333333, 5.33333333333, 426.0, 426.0, 325.666666667, 325.666666667, 100.333333333, 100.333333333, 23.3333333333, 23.3333333333, 1.33333333333, 1.33333333333, 2.66666666667, 2.66666666667, H
426.0, 426.0, 325.666666667, 325.666666667, 100.333333333, 100.333333333, 23.3333333333, 23.3333333333, 1.33333333333, 1.33333333333, 2.66666666667, 2.66666666667, 416.666666667, 416.666666667, 281.666666667, 281.666666667, 135.0, 135.0, 22.3333333333, 22.3333333333, 4.0, 4.0, 5.33333333333, 5.33333333333, A
342.0, 342.0, 265.333333333, 265.333333333, 76.6666666667, 76.6666666667, 16.3333333333, 16.3333333333, 2.0, 2.0, 4.0, 4.0, 290.0, 290.0, 186.333333333, 186.333333333, 103.666666667, 103.666666667, 19.0, 19.0, 2.0, 2.0, 5.0, 5.0, A
290.0, 290.0, 186.333333333, 186.333333333, 103.666666667, 103.666666667, 19.0, 19.0, 2.0, 2.0, 5.0, 5.0, 342.0, 342.0, 265.333333333, 265.333333333, 76.6666666667, 76.6666666667, 16.3333333333, 16.3333333333, 2.0, 2.0, 4.0, 4.0, H
299.333333333, 287.25, 204.333333333, 196.5, 95.0, 90.75, 16.6666666667, 16.0, 2.0, 1.5, 4.33333333333, 4.5, 278.0, 271.75, 200.666666667, 203.0, 77.3333333333, 68.75, 17.0, 17.25, 1.33333333333, 1.5, 7.0, 6.5, H
278.0, 271.75, 200.666666667, 203.0, 77.3333333333, 68.75, 17.0, 17.25, 1.33333333333, 1.5, 7.0, 6.5, 299.333333333, 287.25, 204.333333333, 196.5, 95.0, 90.75, 16.6666666667, 16.0, 2.0, 1.5, 4.33333333333, 4.5, A
409.333333333, 423.0, 226.333333333, 247.5, 183.0, 175.5, 25.3333333333, 24.5, 0.666666666667, 0.5, 6.33333333333, 5.75, 361.666666667, 365.25, 259.333333333, 267.5, 102.333333333, 97.75, 23.6666666667, 23.0, 0.666666666667, 0.5, 5.33333333333, 4.25, A
361.666666667, 365.25, 259.333333333, 267.5, 102.333333333, 97.75, 23.6666666667, 23.0, 0.666666666667, 0.5, 5.33333333333, 4.25, 409.333333333, 423.0, 226.333333333, 247.5, 183.0, 175.5, 25.3333333333, 24.5, 0.666666666667, 0.5, 6.33333333333, 5.75, H
349.333333333, 349.333333333, 284.333333333, 284.333333333, 65.0, 65.0, 21.3333333333, 21.3333333333, 1.0, 1.0, 3.66666666667, 3.66666666667, 405.333333333, 418.0, 256.666666667, 269.0, 148.666666667, 149.0, 21.3333333333, 22.25, 2.33333333333, 3.0, 4.66666666667, 5.0, H
405.333333333, 418.0, 256.666666667, 269.0, 148.666666667, 149.0, 21.3333333333, 22.25, 2.33333333333, 3.0, 4.66666666667, 5.0, 349.333333333, 349.333333333, 284.333333333, 284.333333333, 65.0, 65.0, 21.3333333333, 21.3333333333, 1.0, 1.0, 3.66666666667, 3.66666666667, A
357.0, 357.0, 266.666666667, 266.666666667, 90.3333333333, 90.3333333333, 20.6666666667, 20.6666666667, 2.0, 2.0, 5.33333333333, 5.33333333333, 336.666666667, 333.5, 239.333333333, 249.25, 97.3333333333, 84.25, 23.6666666667, 23.0, 1.33333333333, 1.25, 4.33333333333, 4.75, H
336.666666667, 333.5, 239.333333333, 249.25, 97.3333333333, 84.25, 23.6666666667, 23.0, 1.33333333333, 1.25, 4.33333333333, 4.75, 357.0, 357.0, 266.666666667, 266.666666667, 90.3333333333, 90.3333333333, 20.6666666667, 20.6666666667, 2.0, 2.0, 5.33333333333, 5.33333333333, A
458.333333333, 411.0, 366.333333333, 321.5, 92.0, 89.5, 25.0, 22.5, 1.33333333333, 1.25, 3.0, 3.25, 345.333333333, 311.5, 276.666666667, 235.25, 68.6666666667, 76.25, 19.3333333333, 17.5, 1.66666666667, 2.25, 6.33333333333, 6.5, H
345.333333333, 311.5, 276.666666667, 235.25, 68.6666666667, 76.25, 19.3333333333, 17.5, 1.66666666667, 2.25, 6.33333333333, 6.5, 458.333333333, 411.0, 366.333333333, 321.5, 92.0, 89.5, 25.0, 22.5, 1.33333333333, 1.25, 3.0, 3.25, A
299.333333333, 321.75, 176.666666667, 199.0, 122.666666667, 122.75, 19.6666666667, 19.75, 1.0, 1.0, 4.66666666667, 4.75, 324.666666667, 314.5, 239.666666667, 245.75, 85.0, 68.75, 15.6666666667, 15.75, 2.0, 2.0, 5.0, 4.75, H
324.666666667, 314.5, 239.666666667, 245.75, 85.0, 68.75, 15.6666666667, 15.75, 2.0, 2.0, 5.0, 4.75, 299.333333333, 321.75, 176.666666667, 199.0, 122.666666667, 122.75, 19.6666666667, 19.75, 1.0, 1.0, 4.66666666667, 4.75, A
411.666666667, 389.25, 308.0, 279.25, 103.666666667, 110.0, 21.0, 20.75, 1.66666666667, 1.75, 3.33333333333, 3.5, 436.333333333, 396.0, 259.666666667, 243.75, 176.666666667, 152.25, 22.3333333333, 20.5, 2.0, 2.5, 5.33333333333, 4.75, A
436.333333333, 396.0, 259.666666667, 243.75, 176.666666667, 152.25, 22.3333333333, 20.5, 2.0, 2.5, 5.33333333333, 4.75, 411.666666667, 389.25, 308.0, 279.25, 103.666666667, 110.0, 21.0, 20.75, 1.66666666667, 1.75, 3.33333333333, 3.5, H
428.333333333, 419.5, 247.666666667, 246.0, 180.666666667, 173.5, 25.6666666667, 24.75, 4.0, 3.75, 5.33333333333, 4.25, 422.0, 424.0, 311.0, 310.25, 111.0, 113.75, 22.6666666667, 23.5, 1.33333333333, 1.0, 5.0, 4.25, A
422.0, 424.0, 311.0, 310.25, 111.0, 113.75, 22.6666666667, 23.5, 1.33333333333, 1.0, 5.0, 4.25, 428.333333333, 419.5, 247.666666667, 246.0, 180.666666667, 173.5, 25.6666666667, 24.75, 4.0, 3.75, 5.33333333333, 4.25, H
397.666666667, 373.5, 238.666666667, 251.75, 159.0, 121.75, 22.0, 20.5, 2.33333333333, 2.25, 4.66666666667, 5.0, 290.666666667, 281.5, 128.0, 130.75, 162.666666667, 150.75, 17.6666666667, 17.75, 1.0, 1.25, 4.66666666667, 4.5, A
290.666666667, 281.5, 128.0, 130.75, 162.666666667, 150.75, 17.6666666667, 17.75, 1.0, 1.25, 4.66666666667, 4.5, 397.666666667, 373.5, 238.666666667, 251.75, 159.0, 121.75, 22.0, 20.5, 2.33333333333, 2.25, 4.66666666667, 5.0, H
220.666666667, 256.0, 114.333333333, 148.0, 106.333333333, 108.0, 13.6666666667, 15.75, 1.0, 1.0, 7.0, 6.25, 267.333333333, 307.5, 170.666666667, 206.5, 96.6666666667, 101.0, 16.3333333333, 18.75, 2.0, 1.75, 4.33333333333, 4.5, A
267.333333333, 307.5, 170.666666667, 206.5, 96.6666666667, 101.0, 16.3333333333, 18.75, 2.0, 1.75, 4.33333333333, 4.5, 220.666666667, 256.0, 114.333333333, 148.0, 106.333333333, 108.0, 13.6666666667, 15.75, 1.0, 1.0, 7.0, 6.25, H
451.0, 435.75, 316.333333333, 294.25, 134.666666667, 141.5, 30.3333333333, 29.0, 1.0, 0.75, 4.33333333333, 4.25, 404.666666667, 387.0, 290.666666667, 278.0, 114.0, 109.0, 24.6666666667, 23.5, 2.0, 1.75, 4.33333333333, 3.75, H
404.666666667, 387.0, 290.666666667, 278.0, 114.0, 109.0, 24.6666666667, 23.5, 2.0, 1.75, 4.33333333333, 3.75, 451.0, 435.75, 316.333333333, 294.25, 134.666666667, 141.5, 30.3333333333, 29.0, 1.0, 0.75, 4.33333333333, 4.25, A
336.0, 346.25, 175.333333333, 179.25, 160.666666667, 167.0, 23.0, 22.75, 1.33333333333, 1.0, 3.33333333333, 3.75, 387.0, 387.75, 241.333333333, 229.75, 145.666666667, 158.0, 17.6666666667, 18.25, 2.33333333333, 2.75, 6.0, 5.0, H
387.0, 387.75, 241.333333333, 229.75, 145.666666667, 158.0, 17.6666666667, 18.25, 2.33333333333, 2.75, 6.0, 5.0, 336.0, 346.25, 175.333333333, 179.25, 160.666666667, 167.0, 23.0, 22.75, 1.33333333333, 1.0, 3.33333333333, 3.75, A
416.0, 401.5, 319.0, 320.75, 97.0, 80.75, 22.0, 22.5, 1.0, 1.5, 4.0, 4.25, 329.666666667, 311.75, 207.0, 211.75, 122.666666667, 100.0, 20.3333333333, 19.0, 2.0, 1.5, 4.33333333333, 4.0, H
329.666666667, 311.75, 207.0, 211.75, 122.666666667, 100.0, 20.3333333333, 19.0, 2.0, 1.5, 4.33333333333, 4.0, 416.0, 401.5, 319.0, 320.75, 97.0, 80.75, 22.0, 22.5, 1.0, 1.5, 4.0, 4.25, A
250.666666667, 284.0, 176.333333333, 198.75, 74.3333333333, 85.25, 15.3333333333, 16.75, 2.33333333333, 2.0, 6.66666666667, 5.5, 381.333333333, 370.25, 227.0, 233.75, 154.333333333, 136.5, 22.3333333333, 21.5, 0.666666666667, 0.5, 5.66666666667, 5.5, A
381.333333333, 370.25, 227.0, 233.75, 154.333333333, 136.5, 22.3333333333, 21.5, 0.666666666667, 0.5, 5.66666666667, 5.5, 250.666666667, 284.0, 176.333333333, 198.75, 74.3333333333, 85.25, 15.3333333333, 16.75, 2.33333333333, 2.0, 6.66666666667, 5.5, H
343.0, 305.0, 253.333333333, 239.6, 89.6666666667, 65.4, 18.6666666667, 16.2, 2.33333333333, 2.0, 4.66666666667, 5.0, 369.0, 347.75, 283.666666667, 265.0, 85.3333333333, 82.75, 22.3333333333, 21.5, 0.666666666667, 0.75, 4.0, 3.75, H
369.0, 347.75, 283.666666667, 265.0, 85.3333333333, 82.75, 22.3333333333, 21.5, 0.666666666667, 0.75, 4.0, 3.75, 343.0, 305.0, 253.333333333, 239.6, 89.6666666667, 65.4, 18.6666666667, 16.2, 2.33333333333, 2.0, 4.66666666667, 5.0, A
410.333333333, 376.4, 302.666666667, 281.6, 107.666666667, 94.8, 25.6666666667, 24.0, 1.33333333333, 0.8, 5.33333333333, 4.6, 318.0, 318.75, 252.0, 258.0, 66.0, 60.75, 16.6666666667, 17.75, 0.666666666667, 0.75, 6.33333333333, 5.5, H
318.0, 318.75, 252.0, 258.0, 66.0, 60.75, 16.6666666667, 17.75, 0.666666666667, 0.75, 6.33333333333, 5.5, 410.333333333, 376.4, 302.666666667, 281.6, 107.666666667, 94.8, 25.6666666667, 24.0, 1.33333333333, 0.8, 5.33333333333, 4.6, A
282.0, 276.0, 204.0, 185.0, 78.0, 91.0, 14.0, 15.0, 1.66666666667, 1.25, 6.66666666667, 6.25, 400.333333333, 403.2, 198.333333333, 221.6, 202.0, 181.6, 23.6666666667, 23.6, 4.33333333333, 3.8, 4.66666666667, 4.4, H
400.333333333, 403.2, 198.333333333, 221.6, 202.0, 181.6, 23.6666666667, 23.6, 4.33333333333, 3.8, 4.66666666667, 4.4, 282.0, 276.0, 204.0, 185.0, 78.0, 91.0, 14.0, 15.0, 1.66666666667, 1.25, 6.66666666667, 6.25, A
273.0, 284.4, 205.666666667, 202.4, 67.3333333333, 82.0, 15.0, 16.4, 2.66666666667, 2.0, 6.66666666667, 5.6, 393.0, 383.75, 284.0, 286.25, 109.0, 97.5, 22.6666666667, 22.5, 0.666666666667, 1.75, 5.33333333333, 5.25, H
393.0, 383.75, 284.0, 286.25, 109.0, 97.5, 22.6666666667, 22.5, 0.666666666667, 1.75, 5.33333333333, 5.25, 273.0, 284.4, 205.666666667, 202.4, 67.3333333333, 82.0, 15.0, 16.4, 2.66666666667, 2.0, 6.66666666667, 5.6, A
324.0, 324.2, 270.666666667, 246.4, 53.3333333333, 77.8, 17.3333333333, 17.0, 2.33333333333, 2.4, 6.0, 5.8, 386.0, 371.0, 282.333333333, 267.0, 103.666666667, 104.0, 20.0, 20.2, 2.33333333333, 2.0, 4.33333333333, 4.0, H
386.0, 371.0, 282.333333333, 267.0, 103.666666667, 104.0, 20.0, 20.2, 2.33333333333, 2.0, 4.33333333333, 4.0, 324.0, 324.2, 270.666666667, 246.4, 53.3333333333, 77.8, 17.3333333333, 17.0, 2.33333333333, 2.4, 6.0, 5.8, A
325.333333333, 383.6, 193.666666667, 248.8, 131.666666667, 134.8, 19.0, 21.6, 1.66666666667, 2.8, 4.33333333333, 4.8, 406.666666667, 412.25, 314.333333333, 322.25, 92.3333333333, 90.0, 24.6666666667, 25.5, 1.0, 1.5, 3.66666666667, 3.5, A
406.666666667, 412.25, 314.333333333, 322.25, 92.3333333333, 90.0, 24.6666666667, 25.5, 1.0, 1.5, 3.66666666667, 3.5, 325.333333333, 383.6, 193.666666667, 248.8, 131.666666667, 134.8, 19.0, 21.6, 1.66666666667, 2.8, 4.33333333333, 4.8, H
380.0, 372.6, 267.0, 237.2, 113.0, 135.4, 19.6666666667, 19.4, 2.66666666667, 2.4, 4.66666666667, 4.8, 229.333333333, 278.2, 147.666666667, 183.4, 81.6666666667, 94.8, 13.0, 15.2, 1.33333333333, 1.4, 5.66666666667, 5.0, H
229.333333333, 278.2, 147.666666667, 183.4, 81.6666666667, 94.8, 13.0, 15.2, 1.33333333333, 1.4, 5.66666666667, 5.0, 380.0, 372.6, 267.0, 237.2, 113.0, 135.4, 19.6666666667, 19.4, 2.66666666667, 2.4, 4.66666666667, 4.8, A
412.666666667, 398.6, 294.666666667, 281.2, 118.0, 117.4, 21.6666666667, 21.6, 1.33333333333, 1.2, 5.0, 4.4, 341.0, 364.0, 298.333333333, 296.25, 42.6666666667, 67.75, 19.0, 18.75, 3.33333333333, 2.75, 4.33333333333, 3.75, H
341.0, 364.0, 298.333333333, 296.25, 42.6666666667, 67.75, 19.0, 18.75, 3.33333333333, 2.75, 4.33333333333, 3.75, 412.666666667, 398.6, 294.666666667, 281.2, 118.0, 117.4, 21.6666666667, 21.6, 1.33333333333, 1.2, 5.0, 4.4, A
290.333333333, 273.8, 233.0, 209.8, 57.3333333333, 64.0, 18.3333333333, 17.8, 1.0, 1.4, 7.33333333333, 6.6, 328.666666667, 351.0, 220.333333333, 206.8, 108.333333333, 144.2, 16.0, 16.6, 3.0, 2.6, 5.66666666667, 5.2, A
328.666666667, 351.0, 220.333333333, 206.8, 108.333333333, 144.2, 16.0, 16.6, 3.0, 2.6, 5.66666666667, 5.2, 290.333333333, 273.8, 233.0, 209.8, 57.3333333333, 64.0, 18.3333333333, 17.8, 1.0, 1.4, 7.33333333333, 6.6, H
289.0, 287.2, 154.333333333, 147.0, 134.666666667, 140.2, 16.6666666667, 17.6, 2.0, 1.6, 4.33333333333, 4.2, 473.333333333, 437.4, 281.666666667, 274.0, 191.666666667, 163.4, 33.6666666667, 30.2, 1.0, 0.8, 3.33333333333, 4.0, H
473.333333333, 437.4, 281.666666667, 274.0, 191.666666667, 163.4, 33.6666666667, 30.2, 1.0, 0.8, 3.33333333333, 4.0, 289.0, 287.2, 154.333333333, 147.0, 134.666666667, 140.2, 16.6666666667, 17.6, 2.0, 1.6, 4.33333333333, 4.2, A
426.666666667, 401.2, 211.666666667, 205.4, 215.0, 195.8, 24.6666666667, 24.0, 1.33333333333, 1.0, 3.0, 3.4, 424.333333333, 429.2, 282.666666667, 309.0, 141.666666667, 120.2, 24.6666666667, 24.0, 1.0, 1.4, 3.0, 3.0, A
424.333333333, 429.2, 282.666666667, 309.0, 141.666666667, 120.2, 24.6666666667, 24.0, 1.0, 1.4, 3.0, 3.0, 426.666666667, 401.2, 211.666666667, 205.4, 215.0, 195.8, 24.6666666667, 24.0, 1.33333333333, 1.0, 3.0, 3.4, H
390.333333333, 401.6, 223.0, 235.4, 167.333333333, 166.2, 23.3333333333, 22.0, 1.0, 0.8, 6.33333333333, 5.8, 334.666666667, 344.0, 185.333333333, 210.8, 149.333333333, 133.2, 21.6666666667, 20.8, 1.33333333333, 1.2, 4.33333333333, 4.4, H
334.666666667, 344.0, 185.333333333, 210.8, 149.333333333, 133.2, 21.6666666667, 20.8, 1.33333333333, 1.2, 4.33333333333, 4.4, 390.333333333, 401.6, 223.0, 235.4, 167.333333333, 166.2, 23.3333333333, 22.0, 1.0, 0.8, 6.33333333333, 5.8, A
370.333333333, 371.8, 231.666666667, 228.8, 138.666666667, 143.0, 19.0, 20.8, 1.0, 0.6, 5.66666666667, 5.6, 348.333333333, 338.0, 239.333333333, 242.4, 109.0, 95.6, 24.3333333333, 22.6, 1.0, 1.2, 5.0, 5.2, A
348.333333333, 338.0, 239.333333333, 242.4, 109.0, 95.6, 24.3333333333, 22.6, 1.0, 1.2, 5.0, 5.2, 370.333333333, 371.8, 231.666666667, 228.8, 138.666666667, 143.0, 19.0, 20.8, 1.0, 0.6, 5.66666666667, 5.6, H
333.333333333, 334.8, 221.0, 231.4, 112.333333333, 103.4, 20.3333333333, 20.6, 2.33333333333, 1.6, 4.33333333333, 4.0, 426.666666667, 390.0, 328.666666667, 288.8, 98.0, 101.2, 24.0, 23.2, 1.66666666667, 2.0, 3.66666666667, 3.6, A
426.666666667, 390.0, 328.666666667, 288.8, 98.0, 101.2, 24.0, 23.2, 1.66666666667, 2.0, 3.66666666667, 3.6, 333.333333333, 334.8, 221.0, 231.4, 112.333333333, 103.4, 20.3333333333, 20.6, 2.33333333333, 1.6, 4.33333333333, 4.0, H
438.0, 386.666666667, 226.0, 210.166666667, 212.0, 176.5, 23.0, 22.3333333333, 1.33333333333, 1.33333333333, 3.33333333333, 3.5, 332.333333333, 300.666666667, 211.666666667, 169.666666667, 120.666666667, 131.0, 17.6666666667, 17.5, 2.66666666667, 1.66666666667, 3.66666666667, 4.16666666667, H
332.333333333, 300.666666667, 211.666666667, 169.666666667, 120.666666667, 131.0, 17.6666666667, 17.5, 2.66666666667, 1.66666666667, 3.66666666667, 4.16666666667, 438.0, 386.666666667, 226.0, 210.166666667, 212.0, 176.5, 23.0, 22.3333333333, 1.33333333333, 1.33333333333, 3.33333333333, 3.5, A
403.333333333, 414.666666667, 253.666666667, 289.666666667, 149.666666667, 125.0, 23.0, 23.1666666667, 1.0, 1.16666666667, 3.66666666667, 3.16666666667, 383.666666667, 394.833333333, 226.333333333, 225.833333333, 157.333333333, 169.0, 19.6666666667, 21.6666666667, 1.0, 0.833333333333, 5.0, 5.33333333333, H
383.666666667, 394.833333333, 226.333333333, 225.833333333, 157.333333333, 169.0, 19.6666666667, 21.6666666667, 1.0, 0.833333333333, 5.0, 5.33333333333, 403.333333333, 414.666666667, 253.666666667, 289.666666667, 149.666666667, 125.0, 23.0, 23.1666666667, 1.0, 1.16666666667, 3.66666666667, 3.16666666667, A
360.333333333, 356.833333333, 228.333333333, 230.166666667, 132.0, 126.666666667, 22.3333333333, 21.8333333333, 1.66666666667, 1.5, 3.66666666667, 4.0, 303.666666667, 283.5, 218.666666667, 199.833333333, 85.0, 83.6666666667, 19.6666666667, 18.1666666667, 1.66666666667, 1.5, 7.0, 6.33333333333, H
303.666666667, 283.5, 218.666666667, 199.833333333, 85.0, 83.6666666667, 19.6666666667, 18.1666666667, 1.66666666667, 1.5, 7.0, 6.33333333333, 360.333333333, 356.833333333, 228.333333333, 230.166666667, 132.0, 126.666666667, 22.3333333333, 21.8333333333, 1.66666666667, 1.5, 3.66666666667, 4.0, A
306.666666667, 336.8, 193.333333333, 223.0, 113.333333333, 113.8, 18.6666666667, 19.0, 2.33333333333, 2.0, 5.33333333333, 5.4, 402.666666667, 387.4, 300.666666667, 287.8, 102.0, 99.6, 23.3333333333, 21.0, 3.0, 2.4, 2.66666666667, 3.2, A
402.666666667, 387.4, 300.666666667, 287.8, 102.0, 99.6, 23.3333333333, 21.0, 3.0, 2.4, 2.66666666667, 3.2, 306.666666667, 336.8, 193.333333333, 223.0, 113.333333333, 113.8, 18.6666666667, 19.0, 2.33333333333, 2.0, 5.33333333333, 5.4, H
334.0, 313.4, 234.0, 211.6, 100.0, 101.8, 15.6666666667, 15.8, 1.66666666667, 1.4, 5.66666666667, 5.6, 388.666666667, 402.0, 328.333333333, 326.8, 60.3333333333, 75.2, 20.0, 22.2, 0.666666666667, 1.4, 4.33333333333, 4.2, A
388.666666667, 402.0, 328.333333333, 326.8, 60.3333333333, 75.2, 20.0, 22.2, 0.666666666667, 1.4, 4.33333333333, 4.2, 334.0, 313.4, 234.0, 211.6, 100.0, 101.8, 15.6666666667, 15.8, 1.66666666667, 1.4, 5.66666666667, 5.6, H
330.0, 308.833333333, 214.0, 202.833333333, 116.0, 106.0, 16.3333333333, 16.3333333333, 1.0, 1.33333333333, 4.66666666667, 4.66666666667, 401.333333333, 352.833333333, 287.333333333, 256.666666667, 114.0, 96.1666666667, 25.3333333333, 23.0, 1.0, 1.0, 4.66666666667, 5.16666666667, A
401.333333333, 352.833333333, 287.333333333, 256.666666667, 114.0, 96.1666666667, 25.3333333333, 23.0, 1.0, 1.0, 4.66666666667, 5.16666666667, 330.0, 308.833333333, 214.0, 202.833333333, 116.0, 106.0, 16.3333333333, 16.3333333333, 1.0, 1.33333333333, 4.66666666667, 4.66666666667, H
