@RELATION nflpredictor

@ATTRIBUTE homeTotalYdsLast3 real
@ATTRIBUTE homeTotalYdsSeason real
@ATTRIBUTE homePassYdsLast3 real
@ATTRIBUTE homePassYdsSeason real
@ATTRIBUTE homeRushYdsLast3 real
@ATTRIBUTE homeRushYdsSeason real
@ATTRIBUTE homeFirstDownsLast3 real
@ATTRIBUTE homeFirstDownsSeaon real
@ATTRIBUTE homeTurnoversLast3 real
@ATTRIBUTE homeTurnoversSeason real
@ATTRIBUTE homePuntsLast3 real
@ATTRIBUTE homePuntsSeason real
@ATTRIBUTE homePosTimeLast3 real
@ATTRIBUTE homePosTimeSeason real
@ATTRIBUTE awayTotalYdsLast3 real
@ATTRIBUTE awayTotalYdsSeason real
@ATTRIBUTE awayPassYdsLast3 real
@ATTRIBUTE awayPassYdsSeason real
@ATTRIBUTE awayRushYdsLast3 real
@ATTRIBUTE awayRushYdsSeason real
@ATTRIBUTE awayFirstDownsLast3 real
@ATTRIBUTE awayFirstDownsSeason real
@ATTRIBUTE awayTurnoversLast3 real
@ATTRIBUTE awayTurnoversSeason real
@ATTRIBUTE awayPuntsLast3 real
@ATTRIBUTE awayPuntsSeason real
@ATTRIBUTE awayPosTimeLast3 real
@ATTRIBUTE awayPosTimeSeason real
@ATTRIBUTE winner {H,A}

@Data
476.0, 476.0, 403.5, 403.5, 72.5, 72.5, 26.0, 26.0, 2.5, 2.5, 4.5, 4.5, 1960.5, 1960.5, 263.0, 263.0, 125.5, 125.5, 137.5, 137.5, 15.5, 15.5, 2.5, 2.5, 5.0, 5.0, 1987.5, 1987.5, H
429.5, 429.5, 330.0, 330.0, 99.5, 99.5, 21.5, 21.5, 1.0, 1.0, 3.5, 3.5, 1900.0, 1900.0, 364.5, 364.5, 212.0, 212.0, 152.5, 152.5, 22.5, 22.5, 1.5, 1.5, 4.0, 4.0, 2125.0, 2125.0, H
422.5, 422.5, 232.5, 232.5, 190.0, 190.0, 28.5, 28.5, 1.0, 1.0, 3.5, 3.5, 2034.5, 2034.5, 563.0, 563.0, 463.0, 463.0, 100.0, 100.0, 27.5, 27.5, 0.5, 0.5, 3.0, 3.0, 1724.5, 1724.5, H
294.0, 294.0, 199.5, 199.5, 94.5, 94.5, 17.5, 17.5, 1.0, 1.0, 6.5, 6.5, 1925.5, 1925.5, 397.0, 397.0, 271.5, 271.5, 125.5, 125.5, 21.5, 21.5, 1.5, 1.5, 4.5, 4.5, 1723.5, 1723.5, H
362.0, 362.0, 303.5, 303.5, 58.5, 58.5, 17.0, 17.0, 1.0, 1.0, 5.0, 5.0, 1687.0, 1687.0, 314.0, 314.0, 229.5, 229.5, 84.5, 84.5, 22.0, 22.0, 2.5, 2.5, 5.0, 5.0, 1730.0, 1730.0, H
425.5, 425.5, 240.5, 240.5, 185.0, 185.0, 27.0, 27.0, 2.0, 2.0, 3.5, 3.5, 1808.5, 1808.5, 307.5, 307.5, 210.5, 210.5, 97.0, 97.0, 18.5, 18.5, 1.0, 1.0, 6.5, 6.5, 1848.0, 1848.0, A
292.5, 292.5, 120.0, 120.0, 172.5, 172.5, 17.5, 17.5, 1.0, 1.0, 5.0, 5.0, 1686.5, 1686.5, 421.0, 421.0, 313.5, 313.5, 107.5, 107.5, 24.0, 24.0, 1.0, 1.0, 5.0, 5.0, 2064.5, 2064.5, A
338.0, 338.0, 232.5, 232.5, 105.5, 105.5, 17.5, 17.5, 0.0, 0.0, 6.5, 6.5, 1804.0, 1804.0, 207.5, 207.5, 128.0, 128.0, 79.5, 79.5, 13.0, 13.0, 0.5, 0.5, 5.5, 5.5, 1855.0, 1855.0, A
371.5, 371.5, 211.0, 211.0, 160.5, 160.5, 23.0, 23.0, 1.5, 1.5, 4.5, 4.5, 1854.0, 1854.0, 321.5, 321.5, 248.5, 248.5, 73.0, 73.0, 17.0, 17.0, 2.0, 2.0, 5.5, 5.5, 1785.0, 1785.0, H
438.5, 438.5, 351.0, 351.0, 87.5, 87.5, 30.0, 30.0, 3.0, 3.0, 2.0, 2.0, 2047.5, 2047.5, 240.0, 240.0, 110.5, 110.5, 129.5, 129.5, 12.5, 12.5, 4.5, 4.5, 6.5, 6.5, 1517.0, 1517.0, H
351.0, 351.0, 244.5, 244.5, 106.5, 106.5, 17.5, 17.5, 1.5, 1.5, 5.5, 5.5, 1667.0, 1667.0, 307.0, 307.0, 199.5, 199.5, 107.5, 107.5, 16.0, 16.0, 1.5, 1.5, 5.0, 5.0, 1699.5, 1699.5, A
311.5, 311.5, 237.5, 237.5, 74.0, 74.0, 17.5, 17.5, 1.0, 1.0, 7.0, 7.0, 1712.5, 1712.5, 409.0, 409.0, 295.5, 295.5, 113.5, 113.5, 20.0, 20.0, 0.5, 0.5, 3.5, 3.5, 1810.0, 1810.0, A
191.5, 191.5, 144.0, 144.0, 47.5, 47.5, 13.0, 13.0, 1.5, 1.5, 7.5, 7.5, 1504.5, 1504.5, 359.0, 359.0, 263.0, 263.0, 96.0, 96.0, 15.5, 15.5, 1.5, 1.5, 5.5, 5.5, 1461.5, 1461.5, H
324.0, 324.0, 243.5, 243.5, 80.5, 80.5, 18.0, 18.0, 1.5, 1.5, 4.5, 4.5, 1502.5, 1502.5, 352.0, 352.0, 228.0, 228.0, 124.0, 124.0, 20.0, 20.0, 2.5, 2.5, 6.0, 6.0, 1699.0, 1699.0, H
260.5, 260.5, 174.0, 174.0, 86.5, 86.5, 17.0, 17.0, 2.0, 2.0, 5.0, 5.0, 1461.0, 1461.0, 366.5, 366.5, 271.5, 271.5, 95.0, 95.0, 21.5, 21.5, 3.5, 3.5, 3.5, 3.5, 1986.5, 1986.5, A
431.0, 431.0, 376.5, 376.5, 54.5, 54.5, 20.5, 20.5, 2.5, 2.5, 5.0, 5.0, 1981.5, 1981.5, 393.5, 393.5, 270.5, 270.5, 123.0, 123.0, 24.5, 24.5, 1.5, 1.5, 4.5, 4.5, 2133.0, 2133.0, H
301.333333333, 301.333333333, 204.666666667, 204.666666667, 96.6666666667, 96.6666666667, 16.3333333333, 16.3333333333, 1.0, 1.0, 6.66666666667, 6.66666666667, 1696.0, 1696.0, 431.0, 431.0, 278.0, 278.0, 153.0, 153.0, 27.0, 27.0, 1.33333333333, 1.33333333333, 4.0, 4.0, 1931.33333333, 1931.33333333, H
289.333333333, 289.333333333, 203.0, 203.0, 86.3333333333, 86.3333333333, 18.0, 18.0, 1.0, 1.0, 6.0, 6.0, 1726.66666667, 1726.66666667, 352.333333333, 352.333333333, 300.666666667, 300.666666667, 51.6666666667, 51.6666666667, 17.0, 17.0, 1.33333333333, 1.33333333333, 4.66666666667, 4.66666666667, 1742.66666667, 1742.66666667, A
400.666666667, 400.666666667, 262.666666667, 262.666666667, 138.0, 138.0, 22.0, 22.0, 1.33333333333, 1.33333333333, 3.33333333333, 3.33333333333, 2018.66666667, 2018.66666667, 380.333333333, 380.333333333, 294.666666667, 294.666666667, 85.6666666667, 85.6666666667, 20.6666666667, 20.6666666667, 3.33333333333, 3.33333333333, 3.33333333333, 3.33333333333, 2003.66666667, 2003.66666667, H
412.333333333, 412.333333333, 334.333333333, 334.333333333, 78.0, 78.0, 19.3333333333, 19.3333333333, 2.33333333333, 2.33333333333, 4.33333333333, 4.33333333333, 1953.0, 1953.0, 400.0, 400.0, 321.666666667, 321.666666667, 78.3333333333, 78.3333333333, 22.3333333333, 22.3333333333, 0.666666666667, 0.666666666667, 5.66666666667, 5.66666666667, 2059.33333333, 2059.33333333, A
409.0, 409.0, 226.666666667, 226.666666667, 182.333333333, 182.333333333, 26.3333333333, 26.3333333333, 2.33333333333, 2.33333333333, 3.0, 3.0, 1942.66666667, 1942.66666667, 213.666666667, 213.666666667, 144.0, 144.0, 69.6666666667, 69.6666666667, 14.0, 14.0, 0.666666666667, 0.666666666667, 6.0, 6.0, 1943.33333333, 1943.33333333, A
304.666666667, 304.666666667, 251.0, 251.0, 53.6666666667, 53.6666666667, 15.6666666667, 15.6666666667, 1.33333333333, 1.33333333333, 7.0, 7.0, 1592.0, 1592.0, 405.666666667, 405.666666667, 321.666666667, 321.666666667, 84.0, 84.0, 22.6666666667, 22.6666666667, 1.66666666667, 1.66666666667, 5.66666666667, 5.66666666667, 1898.33333333, 1898.33333333, H
315.333333333, 315.333333333, 207.0, 207.0, 108.333333333, 108.333333333, 17.3333333333, 17.3333333333, 1.66666666667, 1.66666666667, 6.33333333333, 6.33333333333, 1687.66666667, 1687.66666667, 361.666666667, 361.666666667, 258.0, 258.0, 103.666666667, 103.666666667, 23.0, 23.0, 1.66666666667, 1.66666666667, 4.66666666667, 4.66666666667, 1990.0, 1990.0, A
261.0, 261.0, 126.666666667, 126.666666667, 134.333333333, 134.333333333, 14.6666666667, 14.6666666667, 2.0, 2.0, 5.33333333333, 5.33333333333, 1933.66666667, 1933.66666667, 437.666666667, 437.666666667, 338.0, 338.0, 99.6666666667, 99.6666666667, 23.3333333333, 23.3333333333, 1.33333333333, 1.33333333333, 3.33333333333, 3.33333333333, 1864.66666667, 1864.66666667, A
244.0, 244.0, 130.666666667, 130.666666667, 113.333333333, 113.333333333, 12.6666666667, 12.6666666667, 3.33333333333, 3.33333333333, 5.66666666667, 5.66666666667, 1517.0, 1517.0, 302.0, 302.0, 143.0, 143.0, 159.0, 159.0, 17.0, 17.0, 0.666666666667, 0.666666666667, 5.33333333333, 5.33333333333, 1681.0, 1681.0, H
347.333333333, 347.333333333, 253.333333333, 253.333333333, 94.0, 94.0, 17.0, 17.0, 1.66666666667, 1.66666666667, 5.33333333333, 5.33333333333, 1610.66666667, 1610.66666667, 316.333333333, 316.333333333, 217.666666667, 217.666666667, 98.6666666667, 98.6666666667, 17.0, 17.0, 0.666666666667, 0.666666666667, 5.66666666667, 5.66666666667, 1695.0, 1695.0, A
214.666666667, 214.666666667, 142.333333333, 142.333333333, 72.3333333333, 72.3333333333, 14.0, 14.0, 1.33333333333, 1.33333333333, 7.66666666667, 7.66666666667, 1566.66666667, 1566.66666667, 343.0, 343.0, 250.333333333, 250.333333333, 92.6666666667, 92.6666666667, 20.3333333333, 20.3333333333, 2.66666666667, 2.66666666667, 5.0, 5.0, 1615.33333333, 1615.33333333, A
403.333333333, 403.333333333, 294.333333333, 294.333333333, 109.0, 109.0, 21.3333333333, 21.3333333333, 1.0, 1.0, 4.33333333333, 4.33333333333, 1956.33333333, 1956.33333333, 286.333333333, 286.333333333, 210.333333333, 210.333333333, 76.0, 76.0, 21.0, 21.0, 2.33333333333, 2.33333333333, 5.0, 5.0, 1735.33333333, 1735.33333333, H
375.333333333, 375.333333333, 190.333333333, 190.333333333, 185.0, 185.0, 23.0, 23.0, 1.0, 1.0, 5.0, 5.0, 1771.33333333, 1771.33333333, 540.333333333, 540.333333333, 437.666666667, 437.666666667, 102.666666667, 102.666666667, 28.3333333333, 28.3333333333, 1.66666666667, 1.66666666667, 3.0, 3.0, 1774.66666667, 1774.66666667, A
417.333333333, 417.333333333, 320.0, 320.0, 97.3333333333, 97.3333333333, 27.3333333333, 27.3333333333, 2.66666666667, 2.66666666667, 2.0, 2.0, 2059.33333333, 2059.33333333, 387.666666667, 387.666666667, 258.0, 258.0, 129.666666667, 129.666666667, 21.6666666667, 21.6666666667, 1.66666666667, 1.66666666667, 4.0, 4.0, 1906.0, 1906.0, H
389.0, 389.0, 261.333333333, 261.333333333, 127.666666667, 127.666666667, 19.0, 19.0, 1.33333333333, 1.33333333333, 4.0, 4.0, 1756.66666667, 1756.66666667, 360.666666667, 360.666666667, 278.666666667, 278.666666667, 82.0, 82.0, 19.6666666667, 19.6666666667, 2.0, 2.0, 5.33333333333, 5.33333333333, 1854.66666667, 1854.66666667, H
314.333333333, 314.333333333, 222.333333333, 222.333333333, 92.0, 92.0, 18.6666666667, 18.6666666667, 1.66666666667, 1.66666666667, 4.0, 4.0, 1719.0, 1719.0, 254.0, 254.0, 164.0, 164.0, 90.0, 90.0, 16.0, 16.0, 1.66666666667, 1.66666666667, 5.66666666667, 5.66666666667, 1494.66666667, 1494.66666667, H
375.0, 359.25, 272.0, 265.5, 103.0, 93.75, 20.6666666667, 20.5, 1.33333333333, 2.75, 3.33333333333, 3.5, 2019.66666667, 1927.0, 365.666666667, 347.25, 291.0, 280.5, 74.6666666667, 66.75, 17.0, 16.0, 1.33333333333, 1.25, 4.33333333333, 5.0, 1797.66666667, 1653.75, H
378.666666667, 380.0, 236.333333333, 231.5, 142.333333333, 148.5, 19.0, 20.75, 0.333333333333, 1.0, 4.33333333333, 3.75, 1918.33333333, 1989.75, 447.0, 407.5, 272.0, 228.75, 175.0, 178.75, 24.3333333333, 23.25, 1.33333333333, 1.25, 3.66666666667, 4.25, 1786.33333333, 1828.5, A
281.333333333, 270.0, 192.0, 187.0, 89.3333333333, 83.0, 15.3333333333, 15.25, 1.33333333333, 1.5, 5.66666666667, 5.75, 1449.33333333, 1436.0, 289.666666667, 270.5, 178.0, 159.75, 111.666666667, 110.75, 13.3333333333, 13.25, 2.33333333333, 2.5, 4.0, 5.0, 1614.33333333, 1555.25, A
244.666666667, 264.25, 130.0, 137.5, 114.666666667, 126.75, 13.0, 14.75, 2.0, 1.75, 5.0, 5.0, 1599.33333333, 1794.0, 356.0, 340.5, 248.666666667, 225.25, 107.333333333, 115.25, 19.0, 18.5, 1.66666666667, 1.25, 5.66666666667, 6.25, 1715.33333333, 1742.25, A
331.333333333, 327.25, 239.666666667, 239.75, 91.6666666667, 87.5, 20.0, 18.75, 1.0, 1.0, 5.33333333333, 5.5, 1707.33333333, 1691.5, 265.666666667, 254.0, 197.0, 186.5, 68.6666666667, 67.5, 14.6666666667, 15.5, 1.0, 1.5, 6.33333333333, 6.5, 1385.66666667, 1472.5, A
353.333333333, 311.75, 197.0, 154.75, 156.333333333, 157.0, 19.3333333333, 17.0, 0.666666666667, 0.75, 4.66666666667, 5.0, 1870.0, 1743.25, 338.666666667, 352.5, 225.666666667, 243.0, 113.0, 109.5, 19.3333333333, 18.25, 2.0, 1.75, 5.0, 5.0, 1706.0, 1687.75, H
427.666666667, 440.0, 312.0, 334.75, 115.666666667, 105.25, 22.0, 23.0, 1.66666666667, 1.5, 4.0, 4.75, 1912.33333333, 1926.0, 446.333333333, 454.0, 314.666666667, 335.0, 131.666666667, 119.0, 24.3333333333, 25.0, 1.66666666667, 1.5, 3.0, 2.75, 2064.33333333, 1954.75, A
400.666666667, 391.5, 274.333333333, 256.0, 126.333333333, 135.5, 23.3333333333, 23.25, 1.0, 1.0, 5.0, 5.0, 1763.66666667, 1878.25, 445.333333333, 435.0, 306.0, 271.25, 139.333333333, 163.75, 25.0, 25.5, 3.0, 2.5, 2.66666666667, 2.75, 1960.66666667, 1924.0, H
291.333333333, 270.75, 195.333333333, 177.5, 96.0, 93.25, 17.3333333333, 16.0, 1.0, 0.75, 5.66666666667, 5.5, 1898.33333333, 1890.5, 365.333333333, 352.25, 228.0, 235.25, 137.333333333, 117.0, 21.3333333333, 20.25, 1.0, 1.25, 4.0, 4.25, 2027.33333333, 1874.25, H
469.333333333, 507.5, 341.0, 384.75, 128.333333333, 122.75, 27.6666666667, 27.5, 1.33333333333, 1.25, 2.66666666667, 3.0, 1739.0, 1731.0, 290.666666667, 308.0, 211.0, 237.0, 79.6666666667, 71.0, 15.6666666667, 16.5, 2.66666666667, 2.5, 6.0, 6.0, 1783.0, 1729.0, H
311.0, 310.75, 208.0, 224.0, 103.0, 86.75, 18.6666666667, 20.25, 2.66666666667, 2.75, 4.33333333333, 4.25, 1726.66666667, 1706.25, 418.666666667, 415.75, 308.333333333, 313.75, 110.333333333, 102.0, 24.0, 25.75, 2.0, 2.0, 2.0, 2.25, 1979.66666667, 2044.0, A
351.666666667, 360.25, 255.333333333, 260.5, 96.3333333333, 99.75, 22.0, 21.5, 1.66666666667, 2.0, 4.66666666667, 4.75, 1885.0, 1814.0, 439.333333333, 429.25, 327.666666667, 319.75, 111.666666667, 109.5, 22.0, 22.5, 1.66666666667, 1.25, 3.33333333333, 3.5, 1958.66666667, 1962.5, A
357.333333333, 375.75, 300.0, 301.25, 57.3333333333, 74.5, 20.0, 21.25, 0.666666666667, 0.75, 6.0, 5.75, 1798.0, 1894.75, 284.666666667, 307.75, 185.666666667, 211.5, 99.0, 96.25, 15.0, 15.5, 1.33333333333, 1.25, 6.33333333333, 6.25, 1456.0, 1591.75, H
386.0, 354.6, 311.0, 270.8, 75.0, 83.8, 19.6666666667, 19.2, 2.33333333333, 1.8, 5.33333333333, 5.8, 1648.0, 1728.0, 350.666666667, 379.4, 249.0, 242.4, 101.666666667, 137.0, 19.0, 22.8, 1.0, 1.0, 6.0, 5.0, 1820.66666667, 1906.2, H
308.333333333, 320.2, 199.333333333, 212.6, 109.0, 107.6, 17.3333333333, 17.4, 2.0, 1.2, 6.33333333333, 6.4, 1771.33333333, 1784.4, 304.666666667, 287.0, 225.666666667, 205.0, 79.0, 82.0, 14.0, 15.2, 0.666666666667, 1.2, 6.0, 5.6, 1478.33333333, 1471.4, H
378.333333333, 373.6, 258.666666667, 263.8, 119.666666667, 109.8, 21.6666666667, 21.6, 2.0, 2.6, 3.0, 3.2, 1892.33333333, 1930.0, 275.666666667, 270.6, 166.333333333, 150.0, 109.333333333, 120.6, 13.3333333333, 14.2, 1.33333333333, 1.8, 5.66666666667, 5.4, 1616.0, 1764.6, H
364.0, 356.0, 219.666666667, 229.25, 144.333333333, 126.75, 21.3333333333, 21.25, 2.0, 1.75, 5.0, 5.25, 2041.33333333, 2020.0, 459.333333333, 445.8, 306.333333333, 280.0, 153.0, 165.8, 24.0, 25.2, 3.66666666667, 3.0, 2.0, 2.6, 1887.0, 1855.6, A
352.0, 379.6, 264.0, 283.8, 88.0, 95.8, 17.6666666667, 20.2, 0.666666666667, 0.8, 6.0, 5.6, 1569.0, 1767.2, 362.0, 300.2, 219.666666667, 183.0, 142.333333333, 117.2, 22.0, 18.4, 1.0, 0.8, 4.0, 4.6, 1905.0, 1885.0, A
441.666666667, 428.6, 352.333333333, 329.6, 89.3333333333, 99.0, 23.0, 21.8, 1.66666666667, 1.2, 3.0, 3.2, 2073.66666667, 1968.2, 261.0, 279.5, 189.0, 187.0, 72.0, 92.5, 15.0, 16.5, 1.66666666667, 1.5, 7.66666666667, 6.75, 1589.0, 1638.25, H
329.333333333, 338.4, 247.333333333, 239.6, 82.0, 98.8, 21.3333333333, 20.8, 1.66666666667, 2.0, 4.0, 4.8, 1822.33333333, 1773.0, 396.333333333, 428.2, 250.333333333, 311.6, 146.0, 116.6, 20.0, 22.4, 0.666666666667, 1.4, 4.33333333333, 4.4, 1767.66666667, 1844.8, H
388.333333333, 381.6, 225.666666667, 219.8, 162.666666667, 161.8, 19.3333333333, 20.8, 1.0, 1.2, 5.0, 4.8, 1713.66666667, 1769.8, 333.0, 321.0, 246.333333333, 235.25, 86.6666666667, 85.75, 20.6666666667, 19.75, 1.0, 1.0, 4.66666666667, 5.5, 1872.0, 1848.25, H
349.666666667, 358.5, 241.333333333, 234.75, 108.333333333, 123.75, 18.6666666667, 18.25, 2.33333333333, 1.75, 4.66666666667, 4.75, 1855.66666667, 1879.5, 421.333333333, 398.6, 301.666666667, 265.8, 119.666666667, 132.8, 19.6666666667, 20.8, 1.0, 1.2, 5.0, 4.6, 1924.66666667, 2004.8, H
344.333333333, 336.2, 213.333333333, 225.4, 131.0, 110.8, 19.6666666667, 19.0, 1.66666666667, 1.6, 4.66666666667, 4.6, 2076.33333333, 1846.8, 467.0, 452.0, 341.0, 336.6, 126.0, 115.4, 28.0, 25.4, 1.66666666667, 1.4, 2.0, 2.6, 2033.0, 1979.8, H
450.0, 495.2, 302.333333333, 366.6, 147.666666667, 128.6, 27.0, 27.2, 1.66666666667, 1.2, 3.33333333333, 3.2, 1836.66666667, 1791.8, 427.0, 417.75, 332.666666667, 331.0, 94.3333333333, 86.75, 20.6666666667, 20.75, 2.33333333333, 2.5, 3.33333333333, 4.0, 2008.33333333, 2014.5, H
322.333333333, 318.0, 202.666666667, 216.6, 119.666666667, 101.4, 16.6666666667, 17.0, 1.0, 1.0, 5.33333333333, 6.0, 1761.66666667, 1742.0, 331.333333333, 315.8, 179.666666667, 155.8, 151.666666667, 160.0, 17.6666666667, 17.6, 0.666666666667, 0.8, 4.66666666667, 4.8, 1779.66666667, 1742.4, H
281.333333333, 297.4, 203.0, 221.2, 78.3333333333, 76.2, 15.3333333333, 16.0, 2.0, 2.0, 6.66666666667, 6.2, 1637.0, 1696.2, 307.666666667, 352.75, 186.666666667, 237.5, 121.0, 115.25, 18.6666666667, 20.25, 2.0, 1.75, 3.0, 3.75, 1809.0, 1830.0, H
308.333333333, 343.8, 199.0, 228.0, 109.333333333, 115.8, 18.3333333333, 19.6, 2.33333333333, 2.0, 4.33333333333, 4.4, 1884.0, 1819.8, 296.666666667, 303.6, 183.333333333, 201.8, 113.333333333, 101.8, 16.6666666667, 18.8, 2.33333333333, 2.4, 4.33333333333, 4.6, 1519.0, 1603.4, A
233.666666667, 297.166666667, 154.0, 216.333333333, 79.6666666667, 80.8333333333, 11.3333333333, 15.5, 1.66666666667, 1.83333333333, 7.66666666667, 6.5, 1579.33333333, 1717.0, 401.333333333, 416.2, 255.0, 293.4, 146.333333333, 122.8, 22.6666666667, 25.6, 1.33333333333, 2.0, 2.66666666667, 2.4, 2163.0, 2116.8, H
323.666666667, 339.0, 251.666666667, 272.4, 72.0, 66.6, 16.6666666667, 16.8, 1.33333333333, 1.2, 4.66666666667, 4.8, 1633.0, 1654.6, 361.333333333, 381.0, 247.0, 254.833333333, 114.333333333, 126.166666667, 18.6666666667, 20.3333333333, 0.666666666667, 1.0, 6.33333333333, 4.83333333333, 1878.66666667, 1948.66666667, A
336.0, 368.0, 232.666666667, 277.166666667, 103.333333333, 90.8333333333, 18.3333333333, 20.3333333333, 0.666666666667, 0.666666666667, 6.33333333333, 6.0, 1493.0, 1776.16666667, 329.333333333, 336.166666667, 202.0, 226.166666667, 127.333333333, 110.0, 22.3333333333, 21.3333333333, 0.666666666667, 1.66666666667, 4.0, 4.5, 1951.0, 1783.16666667, A
430.666666667, 418.166666667, 273.0, 297.333333333, 157.666666667, 120.833333333, 22.6666666667, 22.6666666667, 1.66666666667, 1.66666666667, 2.33333333333, 4.0, 1765.0, 1831.66666667, 308.0, 342.2, 207.0, 232.4, 101.0, 109.8, 17.6666666667, 20.4, 2.66666666667, 2.2, 5.33333333333, 5.0, 1708.66666667, 1878.4, H
386.0, 350.166666667, 254.333333333, 238.333333333, 131.666666667, 111.833333333, 20.0, 19.3333333333, 1.0, 1.33333333333, 5.0, 4.5, 1988.0, 1853.5, 351.0, 327.833333333, 196.0, 223.5, 155.0, 104.333333333, 20.0, 17.8333333333, 0.666666666667, 1.0, 4.0, 5.5, 1924.66666667, 1758.33333333, A
321.333333333, 310.4, 248.333333333, 228.8, 73.0, 81.6, 20.6666666667, 19.4, 1.0, 1.0, 5.0, 5.6, 1687.0, 1782.4, 352.333333333, 288.0, 245.666666667, 205.0, 106.666666667, 83.0, 19.3333333333, 16.8, 2.0, 1.8, 6.0, 6.6, 1535.66666667, 1523.2, H
327.666666667, 340.2, 220.0, 237.2, 107.666666667, 103.0, 20.0, 18.2, 2.66666666667, 2.2, 4.66666666667, 5.0, 1896.33333333, 1722.4, 365.666666667, 373.0, 206.666666667, 250.666666667, 159.0, 122.333333333, 20.3333333333, 20.5, 1.0, 2.16666666667, 4.0, 3.66666666667, 1837.33333333, 1920.5, A
370.333333333, 372.833333333, 235.333333333, 212.833333333, 135.0, 160.0, 17.6666666667, 20.3333333333, 1.33333333333, 1.16666666667, 4.33333333333, 4.66666666667, 1872.0, 1821.66666667, 346.0, 303.6, 220.0, 176.2, 126.0, 127.4, 18.0, 15.8, 0.333333333333, 2.0, 4.33333333333, 5.2, 1724.66666667, 1641.6, A
319.666666667, 310.833333333, 194.333333333, 168.666666667, 125.333333333, 142.166666667, 17.3333333333, 17.1666666667, 0.666666666667, 0.666666666667, 4.33333333333, 4.83333333333, 1809.66666667, 1745.33333333, 444.0, 423.666666667, 356.0, 325.166666667, 88.0, 98.5, 21.6666666667, 21.5, 1.33333333333, 1.16666666667, 2.66666666667, 3.5, 1910.33333333, 1933.33333333, A
395.333333333, 409.6, 290.333333333, 324.8, 105.0, 84.8, 21.0, 20.8, 2.33333333333, 2.4, 3.33333333333, 4.0, 2021.33333333, 2005.4, 280.0, 308.4, 186.0, 209.4, 94.0, 99.0, 17.6666666667, 17.6, 1.33333333333, 1.4, 7.0, 6.4, 1686.66666667, 1678.8, H
466.666666667, 452.166666667, 350.666666667, 344.333333333, 116.0, 107.833333333, 25.6666666667, 24.5, 2.33333333333, 1.83333333333, 2.33333333333, 2.83333333333, 2006.0, 1935.33333333, 315.333333333, 284.666666667, 237.333333333, 200.666666667, 78.0, 84.0, 15.3333333333, 15.6666666667, 1.33333333333, 1.5, 5.0, 5.33333333333, 1485.66666667, 1490.16666667, H
259.666666667, 260.333333333, 148.666666667, 137.666666667, 111.0, 122.666666667, 14.3333333333, 14.5, 1.0, 1.5, 6.0, 5.66666666667, 1583.0, 1758.33333333, 407.333333333, 367.2, 276.333333333, 245.6, 131.0, 121.6, 21.6666666667, 19.4, 2.0, 1.8, 3.66666666667, 4.2, 2017.0, 1890.0, H
412.666666667, 364.5, 331.0, 274.333333333, 81.6666666667, 90.1666666667, 23.0, 20.0, 2.33333333333, 1.5, 5.0, 5.33333333333, 1800.66666667, 1747.83333333, 274.333333333, 331.0, 179.666666667, 218.833333333, 94.6666666667, 112.166666667, 16.0, 18.8333333333, 2.0, 1.83333333333, 6.0, 5.0, 1793.33333333, 1849.66666667, H
428.0, 400.571428571, 299.666666667, 260.714285714, 128.333333333, 139.857142857, 22.6666666667, 21.5714285714, 0.666666666667, 0.857142857143, 5.33333333333, 4.42857142857, 2003.66666667, 1995.71428571, 236.666666667, 252.428571429, 116.333333333, 128.428571429, 120.333333333, 124.0, 13.6666666667, 14.2857142857, 1.0, 1.42857142857, 7.0, 5.85714285714, 1849.66666667, 1817.85714286, H
262.0, 307.166666667, 185.0, 242.833333333, 77.0, 64.3333333333, 14.6666666667, 15.8333333333, 1.33333333333, 1.33333333333, 5.66666666667, 5.16666666667, 1455.66666667, 1599.16666667, 293.333333333, 280.0, 184.333333333, 185.857142857, 109.0, 94.1428571429, 14.6666666667, 15.0, 2.0, 1.71428571429, 5.0, 5.42857142857, 1499.33333333, 1463.14285714, H
385.333333333, 416.571428571, 225.666666667, 288.0, 159.666666667, 128.571428571, 21.3333333333, 22.2857142857, 1.33333333333, 1.42857142857, 2.66666666667, 3.85714285714, 1805.33333333, 1874.28571429, 351.0, 328.571428571, 203.333333333, 175.571428571, 147.666666667, 153.0, 19.0, 17.8571428571, 1.0, 0.857142857143, 4.33333333333, 4.71428571429, 1724.33333333, 1735.14285714, A
287.0, 301.166666667, 207.0, 207.0, 80.0, 94.1666666667, 16.3333333333, 16.8333333333, 1.33333333333, 1.5, 6.0, 6.16666666667, 1631.66666667, 1659.66666667, 484.666666667, 467.142857143, 349.0, 341.0, 135.666666667, 126.142857143, 27.6666666667, 26.1428571429, 1.66666666667, 1.57142857143, 2.33333333333, 2.57142857143, 2030.66666667, 1987.28571429, H
271.666666667, 330.333333333, 185.333333333, 223.333333333, 86.3333333333, 107.0, 17.0, 18.0, 2.33333333333, 1.83333333333, 6.0, 5.0, 1868.33333333, 1812.5, 329.666666667, 338.5, 227.666666667, 240.5, 102.0, 98.0, 21.0, 19.0, 2.33333333333, 2.0, 4.33333333333, 4.83333333333, 1744.33333333, 1677.5, H
